psgc10,name,province,region,mayor_votes_2016,mayor_votes_2019,mayor_votes_2022,mayor_votes_2025
1102510000,San Isidro,Davao Oriental,Region XI (Davao Region),8253.0,16466.0,19864.0,22450.0
1102511000,Tarragona,Davao Oriental,Region XI (Davao Region),2893.0,10172.0,14658.0,20751.0
1108201000,Compostela,Davao de Oro,Region XI (Davao Region),39645.0,31276.0,49356.0,53183.0
1108202000,Laak,Davao de Oro,Region XI (Davao Region),35240.0,35253.0,30958.0,49943.0
1108203000,Mabini,Davao de Oro,Region XI (Davao Region),18468.0,14351.0,23771.0,27197.0
1108204000,Maco,Davao de Oro,Region XI (Davao Region),38975.0,30154.0,50191.0,54397.0
1108205000,Maragusan,Davao de Oro,Region XI (Davao Region),28387.0,25226.0,36973.0,41190.0
1108206000,Mawab,Davao de Oro,Region XI (Davao Region),18860.0,19345.0,23455.0,25427.0
1108207000,Monkayo,Davao de Oro,Region XI (Davao Region),37646.0,42507.0,54491.0,56719.0
1108208000,Montevista,Davao de Oro,Region XI (Davao Region),20544.0,21227.0,26221.0,29485.0
1108209000,Nabunturan ,Davao de Oro,Region XI (Davao Region),33373.0,32471.0,39993.0,46959.0
1108210000,New Bataan,Davao de Oro,Region XI (Davao Region),23532.0,23188.0,20876.0,32506.0
1108211000,Pantukan,Davao de Oro,Region XI (Davao Region),21445.0,28543.0,49343.0,57873.0
1108601000,Don Marcelino,Davao Occidental,Region XI (Davao Region),8510.0,8564.0,18575.0,19925.0
1108602000,Jose Abad Santos,Davao Occidental,Region XI (Davao Region),4355.0,1705.0,24785.0,33660.0
1108603000,Malita ,Davao Occidental,Region XI (Davao Region),30816.0,45150.0,47407.0,40522.0
1108604000,Santa Maria,Davao Occidental,Region XI (Davao Region),13274.0,22147.0,21607.0,26219.0
1108605000,Sarangani,Davao Occidental,Region XI (Davao Region),6850.0,10348.0,10264.0,11377.0
1130700000,City of Davao,Region XI (Davao Region),Region XI (Davao Region),578833.0,584710.0,696283.0,753729.0
1204701000,Alamada,Cotabato,Region XII (SOCCSKSARGEN),24211.0,29478.0,32762.0,33905.0
1204702000,Carmen,Cotabato,Region XII (SOCCSKSARGEN),24606.0,32327.0,35515.0,38450.0
1204703000,Kabacan,Cotabato,Region XII (SOCCSKSARGEN),34148.0,36832.0,38162.0,34762.0
1204704000,City of Kidapawan ,Cotabato,Region XII (SOCCSKSARGEN),46171.0,62244.0,75344.0,81401.0
1204705000,Libungan,Cotabato,Region XII (SOCCSKSARGEN),21780.0,25400.0,29750.0,29932.0
1204706000,Magpet,Cotabato,Region XII (SOCCSKSARGEN),24631.0,25734.0,30079.0,32313.0
1204707000,Makilala,Cotabato,Region XII (SOCCSKSARGEN),36022.0,39392.0,46450.0,41550.0
1204708000,Matalam,Cotabato,Region XII (SOCCSKSARGEN),30415.0,33523.0,39179.0,41356.0
1204709000,Midsayap,Cotabato,Region XII (SOCCSKSARGEN),53928.0,60535.0,56892.0,57416.0
1204710000,M'Lang,Cotabato,Region XII (SOCCSKSARGEN),38913.0,40332.0,38861.0,48361.0
1204711000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),24993.0,27809.0,26925.0,28843.0
1204712000,Pikit,Cotabato,Region XII (SOCCSKSARGEN),38107.0,40422.0,24787.0,28470.0
1204713000,President Roxas,Cotabato,Region XII (SOCCSKSARGEN),20239.0,21899.0,20064.0,21129.0
1204714000,Tulunan,Cotabato,Region XII (SOCCSKSARGEN),24487.0,26471.0,31390.0,33416.0
1204715000,Antipas,Cotabato,Region XII (SOCCSKSARGEN),9242.0,13309.0,11308.0,15013.0
1204716000,Banisilan,Cotabato,Region XII (SOCCSKSARGEN),16852.0,13292.0,21500.0,24020.0
1204717000,Aleosan,Cotabato,Region XII (SOCCSKSARGEN),13732.0,15967.0,17669.0,18287.0
1204718000,Arakan,Cotabato,Region XII (SOCCSKSARGEN),15893.0,20200.0,24642.0,21060.0
1206302000,Banga,South Cotabato,Region XII (SOCCSKSARGEN),35776.0,37800.0,44460.0,47084.0
1206306000,City of Koronadal ,South Cotabato,Region XII (SOCCSKSARGEN),55345.0,82567.0,99252.0,106379.0
1206311000,Norala,South Cotabato,Region XII (SOCCSKSARGEN),11642.0,21844.0,25099.0,25108.0
1206312000,Polomolok,South Cotabato,Region XII (SOCCSKSARGEN),64025.0,76070.0,88883.0,94716.0
1206313000,Surallah,South Cotabato,Region XII (SOCCSKSARGEN),36105.0,40859.0,44977.0,45917.0
1206314000,Tampakan,South Cotabato,Region XII (SOCCSKSARGEN),18552.0,20434.0,23444.0,24574.0
1206315000,Tantangan,South Cotabato,Region XII (SOCCSKSARGEN),18166.0,19618.0,22489.0,24291.0
1206316000,T'Boli,South Cotabato,Region XII (SOCCSKSARGEN),24367.0,26126.0,47005.0,49901.0
1206317000,Tupi,South Cotabato,Region XII (SOCCSKSARGEN),25096.0,31435.0,35109.0,35255.0
1206318000,Santo Niño,South Cotabato,Region XII (SOCCSKSARGEN),17803.0,17891.0,20627.0,19850.0
1206319000,Lake Sebu,South Cotabato,Region XII (SOCCSKSARGEN),25890.0,29389.0,35467.0,37889.0
1206501000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),27655.0,29110.0,36367.0,33917.0
1206502000,Columbio,Sultan Kudarat,Region XII (SOCCSKSARGEN),12676.0,12449.0,14571.0,17309.0
1206503000,Esperanza,Sultan Kudarat,Region XII (SOCCSKSARGEN),23054.0,27581.0,32504.0,35084.0
1206504000,Isulan ,Sultan Kudarat,Region XII (SOCCSKSARGEN),21251.0,37364.0,44750.0,54491.0
1206505000,Kalamansig,Sultan Kudarat,Region XII (SOCCSKSARGEN),15690.0,16983.0,21690.0,24522.0
1206506000,Lebak,Sultan Kudarat,Region XII (SOCCSKSARGEN),28409.0,35215.0,41794.0,37833.0
1206507000,Lutayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),24520.0,26625.0,32800.0,34385.0
1206508000,Lambayong,Sultan Kudarat,Region XII (SOCCSKSARGEN),16330.0,24864.0,32094.0,38262.0
1206509000,Palimbang,Sultan Kudarat,Region XII (SOCCSKSARGEN),17995.0,21851.0,27258.0,31899.0
1206510000,President Quirino,Sultan Kudarat,Region XII (SOCCSKSARGEN),17862.0,18968.0,20810.0,25310.0
1206511000,City of Tacurong,Sultan Kudarat,Region XII (SOCCSKSARGEN),35711.0,40932.0,48917.0,50239.0
1206512000,Sen. Ninoy Aquino,Sultan Kudarat,Region XII (SOCCSKSARGEN),15216.0,16218.0,19367.0,20090.0
1208001000,Alabel ,Sarangani,Region XII (SOCCSKSARGEN),34532.0,37895.0,34590.0,47576.0
1208002000,Glan,Sarangani,Region XII (SOCCSKSARGEN),40785.0,44171.0,53016.0,47337.0
1208003000,Kiamba,Sarangani,Region XII (SOCCSKSARGEN),23731.0,25510.0,29276.0,32185.0
1208004000,Maasim,Sarangani,Region XII (SOCCSKSARGEN),16271.0,28561.0,31139.0,35945.0
1208005000,Maitum,Sarangani,Region XII (SOCCSKSARGEN),19981.0,20515.0,22791.0,19246.0
1208006000,Malapatan,Sarangani,Region XII (SOCCSKSARGEN),23364.0,29925.0,33578.0,30503.0
1208007000,Malungon,Sarangani,Region XII (SOCCSKSARGEN),43393.0,44632.0,42039.0,46887.0
1230800000,City of General Santos,Region XII (SOCCSKSARGEN),Region XII (SOCCSKSARGEN),185031.0,204111.0,265672.0,270053.0
1600201000,Buenavista,Agusan del Norte,Region XIII (Caraga),32099.0,36215.0,44453.0,40410.0
1600203000,City of Cabadbaran,Agusan del Norte,Region XIII (Caraga),20190.0,45476.0,40024.0,42378.0
1600204000,Carmen,Agusan del Norte,Region XIII (Caraga),10298.0,11371.0,10515.0,10661.0
1600205000,Jabonga,Agusan del Norte,Region XIII (Caraga),5043.0,13440.0,13825.0,14248.0
1600206000,Kitcharao,Agusan del Norte,Region XIII (Caraga),6576.0,11647.0,10994.0,8186.0
1600207000,Las Nieves,Agusan del Norte,Region XIII (Caraga),12637.0,15480.0,16370.0,16070.0
1600208000,Magallanes,Agusan del Norte,Region XIII (Caraga),12074.0,13109.0,13819.0,12728.0
1600209000,Nasipit,Agusan del Norte,Region XIII (Caraga),20727.0,22795.0,24429.0,22389.0
1600210000,Santiago,Agusan del Norte,Region XIII (Caraga),9388.0,11300.0,11797.0,11273.0
1600211000,Tubay,Agusan del Norte,Region XIII (Caraga),17370.0,17190.0,19094.0,18932.0
1600212000,Remedios T. Romualdez,Agusan del Norte,Region XIII (Caraga),9032.0,10338.0,10936.0,10286.0
1600301000,City of Bayugan,Agusan del Sur,Region XIII (Caraga),37826.0,47307.0,42463.0,48534.0
1600302000,Bunawan,Agusan del Sur,Region XIII (Caraga),16712.0,18601.0,18280.0,16367.0
1600303000,Esperanza,Agusan del Sur,Region XIII (Caraga),17156.0,21186.0,20969.0,21347.0
1600304000,La Paz,Agusan del Sur,Region XIII (Caraga),14036.0,14216.0,15145.0,20054.0
1600305000,Loreto,Agusan del Sur,Region XIII (Caraga),12498.0,16925.0,18827.0,18389.0
1600306000,Prosperidad ,Agusan del Sur,Region XIII (Caraga),25725.0,36802.0,29988.0,26983.0
1600307000,Rosario,Agusan del Sur,Region XIII (Caraga),21037.0,25403.0,27314.0,30876.0
1600308000,San Francisco,Agusan del Sur,Region XIII (Caraga),22834.0,34812.0,39946.0,30414.0
1600309000,San Luis,Agusan del Sur,Region XIII (Caraga),8180.0,13531.0,13307.0,12105.0
1600310000,Santa Josefa,Agusan del Sur,Region XIII (Caraga),14245.0,10880.0,14476.0,13334.0
1600311000,Talacogon,Agusan del Sur,Region XIII (Caraga),14158.0,16003.0,17814.0,17982.0
1600312000,Trento,Agusan del Sur,Region XIII (Caraga),19184.0,25150.0,22461.0,19640.0
1600313000,Veruela,Agusan del Sur,Region XIII (Caraga),14491.0,16570.0,14615.0,14248.0
1600314000,Sibagat,Agusan del Sur,Region XIII (Caraga),13374.0,13300.0,15650.0,18640.0
1606701000,Alegria,Surigao del Norte,Region XIII (Caraga),9010.0,8851.0,11365.0,10809.0
1606702000,Bacuag,Surigao del Norte,Region XIII (Caraga),8280.0,9087.0,7593.0,11774.0
1606704000,Burgos,Surigao del Norte,Region XIII (Caraga),2949.0,2776.0,3420.0,4011.0
1606706000,Claver,Surigao del Norte,Region XIII (Caraga),15526.0,20510.0,23047.0,28217.0
1606707000,Dapa,Surigao del Norte,Region XIII (Caraga),9872.0,16909.0,19240.0,21603.0
1606708000,Del Carmen,Surigao del Norte,Region XIII (Caraga),3114.0,8654.0,9474.0,11437.0
1606710000,General Luna,Surigao del Norte,Region XIII (Caraga),7139.0,11829.0,14734.0,17938.0
1606711000,Gigaquit,Surigao del Norte,Region XIII (Caraga),5165.0,10234.0,12777.0,12799.0
1606714000,Mainit,Surigao del Norte,Region XIII (Caraga),14948.0,15735.0,16820.0,18302.0
1606715000,Malimono,Surigao del Norte,Region XIII (Caraga),8206.0,10360.0,12017.0,12784.0
1606716000,Pilar,Surigao del Norte,Region XIII (Caraga),5049.0,6047.0,6857.0,8186.0
1606717000,Placer,Surigao del Norte,Region XIII (Caraga),13058.0,15977.0,18139.0,18446.0
1606718000,San Benito,Surigao del Norte,Region XIII (Caraga),1681.0,3948.0,4924.0,4966.0
1606719000,San Francisco,Surigao del Norte,Region XIII (Caraga),8667.0,10442.0,12025.0,12170.0
1606720000,San Isidro,Surigao del Norte,Region XIII (Caraga),2019.0,5565.0,6360.0,7384.0
1606721000,Santa Monica,Surigao del Norte,Region XIII (Caraga),5926.0,6318.0,6461.0,8850.0
1606722000,Sison,Surigao del Norte,Region XIII (Caraga),7993.0,8752.0,10049.0,10479.0
1606723000,Socorro,Surigao del Norte,Region XIII (Caraga),10600.0,14242.0,15577.0,16219.0
1606724000,City of Surigao ,Surigao del Norte,Region XIII (Caraga),73057.0,78227.0,89643.0,93339.0
1606725000,Tagana-An,Surigao del Norte,Region XIII (Caraga),9457.0,10272.0,11341.0,12031.0
1606727000,Tubod,Surigao del Norte,Region XIII (Caraga),5370.0,7130.0,9338.0,9944.0
1606801000,Barobo,Surigao del Sur,Region XIII (Caraga),11325.0,24289.0,28111.0,31536.0
1606802000,Bayabas,Surigao del Sur,Region XIII (Caraga),3406.0,3436.0,5982.0,6194.0
1606803000,City of Bislig,Surigao del Sur,Region XIII (Caraga),27601.0,46466.0,55626.0,60396.0
1606804000,Cagwait,Surigao del Sur,Region XIII (Caraga),10632.0,11539.0,13359.0,13782.0
1606805000,Cantilan,Surigao del Sur,Region XIII (Caraga),9319.0,18047.0,20188.0,20983.0
1606806000,Carmen,Surigao del Sur,Region XIII (Caraga),4259.0,5595.0,7019.0,7418.0
1606807000,Carrascal,Surigao del Sur,Region XIII (Caraga),5880.0,10836.0,14473.0,14997.0
1606808000,Cortes,Surigao del Sur,Region XIII (Caraga),9772.0,10206.0,11460.0,12673.0
1606809000,Hinatuan,Surigao del Sur,Region XIII (Caraga),14115.0,22468.0,25787.0,27635.0
1606810000,Lanuza,Surigao del Sur,Region XIII (Caraga),4203.0,7266.0,8300.0,8812.0
1606811000,Lianga,Surigao del Sur,Region XIII (Caraga),14336.0,15522.0,18720.0,20962.0
1606812000,Lingig,Surigao del Sur,Region XIII (Caraga),7299.0,16052.0,18675.0,20282.0
1606813000,Madrid,Surigao del Sur,Region XIII (Caraga),6821.0,9047.0,11240.0,12329.0
1606814000,Marihatag,Surigao del Sur,Region XIII (Caraga),8369.0,10095.0,12527.0,13251.0
1606815000,San Agustin,Surigao del Sur,Region XIII (Caraga),6303.0,7498.0,12392.0,13055.0
1606816000,San Miguel,Surigao del Sur,Region XIII (Caraga),7453.0,17553.0,21720.0,24112.0
1606817000,Tagbina,Surigao del Sur,Region XIII (Caraga),9083.0,19419.0,22798.0,25860.0
1606818000,Tago,Surigao del Sur,Region XIII (Caraga),8241.0,20130.0,23647.0,24618.0
1606819000,City of Tandag ,Surigao del Sur,Region XIII (Caraga),19840.0,29940.0,37201.0,40565.0
1608501000,Basilisa,Dinagat Islands,Region XIII (Caraga),8024.0,10463.0,11201.0,12271.0
1608502000,Cagdianao,Dinagat Islands,Region XIII (Caraga),9179.0,8720.0,7337.0,9818.0
1608503000,Dinagat,Dinagat Islands,Region XIII (Caraga),3842.0,6209.0,6201.0,7322.0
1608504000,Libjo,Dinagat Islands,Region XIII (Caraga),5783.0,7688.0,9899.0,11222.0
1608505000,Loreto,Dinagat Islands,Region XIII (Caraga),5932.0,6117.0,6539.0,6560.0
1608506000,San Jose ,Dinagat Islands,Region XIII (Caraga),5384.0,11023.0,12677.0,13206.0
1608507000,Tubajon,Dinagat Islands,Region XIII (Caraga),3624.0,4946.0,5560.0,6217.0
1630400000,City of Butuan ,Region XIII (Caraga),Region XIII (Caraga),158419.0,163157.0,183237.0,172187.0
1900702000,City of Lamitan ,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),31289.0,31496.0,38291.0,36438.0
1900703000,Lantawan,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9537.0,9568.0,12543.0,16852.0
1900704000,Maluso,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),14976.0,14950.0,22142.0,23211.0
1900705000,Sumisip,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),17590.0,12381.0,17970.0,16298.0
1900706000,Tipo-Tipo,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6793.0,8067.0,10496.0,12366.0
1900707000,Tuburan,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),4873.0,4314.0,4867.0,6108.0
1900708000,Akbar,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),5027.0,3930.0,5931.0,6730.0
1900709000,Al-Barka,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6627.0,6466.0,8438.0,9812.0
1900710000,Hadji Mohammad Ajul,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6978.0,6618.0,9875.0,16764.0
1900711000,Ungkaya Pukan,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6065.0,6822.0,8240.0,8187.0
1900712000,Hadji Muhtamad,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6145.0,6312.0,8027.0,10101.0
1900713000,Tabuan-Lasa,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),10114.0,6595.0,13956.0,16238.0
1903601000,Bacolod-Kalawi,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),4265.0,5035.0,7329.0,8405.0
1903602000,Balabagan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),10500.0,9692.0,14148.0,17748.0
1903603000,Balindong,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),11092.0,11556.0,15326.0,
1903604000,Bayang,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),10280.0,11796.0,13075.0,14809.0
1903605000,Binidayan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),5773.0,7306.0,7019.0,8057.0
1903606000,Bubong,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8242.0,0.0,11578.0,11793.0
1903607000,Butig,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8039.0,8257.0,10699.0,9458.0
1903609000,Ganassi,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),5417.0,6614.0,9559.0,10389.0
1903610000,Kapai,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3150.0,0.0,7576.0,13644.0
1903611000,Lumba-Bayabao,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),5517.0,10645.0,13718.0,
1903612000,Lumbatan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8800.0,9907.0,11860.0,12985.0
1903613000,Madalum,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),2497.0,7397.0,10466.0,10596.0
1903614000,Madamba,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6353.0,6160.0,8424.0,
1903615000,Malabang,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),12616.0,15260.0,28038.0,28032.0
1903616000,Marantao,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),18516.0,15938.0,25808.0,26729.0
1903617000,City of Marawi ,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),16612.0,46792.0,61245.0,63323.0
1903618000,Masiu,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9235.0,10059.0,12054.0,13084.0
1903619000,Mulondo,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),872.0,8379.0,8669.0,8784.0
1903620000,Pagayawan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),5918.0,0.0,7441.0,8469.0
1903621000,Piagapo,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3178.0,4785.0,13822.0,14120.0
1903622000,Poona Bayabao,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8397.0,5971.0,11954.0,9661.0
1903623000,Pualas,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),4857.0,4912.0,6918.0,8750.0
1903624000,Ditsaan-Ramain,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3289.0,13259.0,16596.0,18432.0
1903625000,Saguiaran,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),15981.0,12181.0,17595.0,18735.0
1903626000,Tamparan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),10290.0,10964.0,14730.0,15105.0
1903627000,Taraka,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),444.0,9190.0,10029.0,11543.0
1903628000,Tubaran,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),7159.0,6123.0,5755.0,8299.0
1903629000,Tugaya,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),7980.0,7540.0,11555.0,10860.0
1903630000,Wao,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),26547.0,26318.0,28980.0,27889.0
1903631000,Marogong,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),7700.0,8442.0,7811.0,9642.0
1903632000,Calanogas,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),5435.0,4405.0,6103.0,6563.0
1903633000,Buadiposo-Buntong,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9690.0,8707.0,10236.0,10595.0
1903634000,Maguing,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),14547.0,14779.0,13661.0,15029.0
1903635000,Picong,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),7807.0,3496.0,11812.0,11230.0
1903636000,Lumbayanague,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),572.0,6009.0,7961.0,6317.0
1903637000,Amai Manabilang,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),4884.0,651.0,5751.0,5501.0
1903638000,Tagoloan Ii,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3005.0,9912.0,17054.0,17699.0
1903639000,Kapatagan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8538.0,9239.0,11606.0,11849.0
1903640000,Sultan Dumalondong,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3232.0,0.0,3862.0,3880.0
1903641000,Lumbaca-Unayan,Lanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3546.0,3139.0,5474.0,4953.0
1906601000,Indanan,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9780.0,24085.0,28754.0,28570.0
1906602000,Jolo ,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),27187.0,27974.0,33180.0,42365.0
1906603000,Kalingalan Caluang,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8982.0,2157.0,15128.0,14816.0
1906604000,Luuk,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1036.0,16955.0,23873.0,27738.0
1906605000,Maimbung,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),22465.0,17888.0,31329.0,36459.0
1906606000,Hadji Panglima Tahil,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),3300.0,3599.0,4848.0,4719.0
1906607000,Old Panamao,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9582.0,6518.0,16495.0,15139.0
1906608000,Pangutaran,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9954.0,11121.0,12752.0,13628.0
1906609000,Parang,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),19336.0,16415.0,24534.0,31013.0
1906610000,Pata,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1766.0,6199.0,6776.0,7199.0
1906611000,Patikul,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),26765.0,27892.0,33270.0,41731.0
1906612000,Siasi,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8633.0,19000.0,29057.0,31448.0
1906613000,Talipao,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),19654.0,24207.0,28105.0,20564.0
1906614000,Tapul,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),1859.0,4169.0,9734.0,11887.0
1906615000,Tongkil,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),10092.0,9927.0,12590.0,
1906616000,Panglima Estino,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),2227.0,4698.0,8449.0,9500.0
1906617000,Lugus,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),4481.0,11494.0,15885.0,18598.0
1906618000,Pandami,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9559.0,1824.0,11645.0,14247.0
1906619000,Omar,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6442.0,7997.0,10623.0,12052.0
1907001000,Panglima Sugala,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),15768.0,15858.0,18512.0,12407.0
1907002000,Bongao ,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),29573.0,42901.0,41926.0,49190.0
1907003000,Mapun,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8968.0,12348.0,13062.0,14840.0
1907004000,Simunul,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9328.0,10310.0,11209.0,12950.0
1907005000,Sitangkai,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),11052.0,13139.0,16034.0,17234.0
1907006000,South Ubian,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),9214.0,10839.0,11881.0,13377.0
1907007000,Tandubas,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8523.0,9602.0,10873.0,12172.0
1907008000,Turtle Islands,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),2857.0,3196.0,5373.0,6162.0
1907009000,Languyan,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),13874.0,16468.0,18082.0,20306.0
1907010000,Sapa-Sapa,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),11054.0,12621.0,16568.0,16762.0
1907011000,Sibutu,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),11342.0,12433.0,13403.0,13742.0
1908701000,Barira,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),12106.0,9667.0,15741.0,16906.0
1908702000,Buldon,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),13569.0,13403.0,16692.0,18970.0
1908703000,City of Cotabato,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),43736.0,56508.0,66524.0,87061.0
1908704000,Datu Blah T. Sinsuat,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8138.0,6968.0,12372.0,12744.0
1908705000,Datu Odin Sinsuat,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),38402.0,60908.0,46038.0,30893.0
1908706000,Kabuntalan,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),7699.0,9049.0,11413.0,12066.0
1908707000,Matanog,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),7857.0,10551.0,15715.0,12590.0
1908708000,Northern Kabuntalan,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),6071.0,6434.0,9216.0,8884.0
1908709000,Parang,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),27016.0,28089.0,40644.0,47372.0
1908710000,Sultan Kudarat,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),20324.0,42766.0,35890.0,57356.0
1908711000,Sultan Mastura,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),8657.0,10427.0,11741.0,15024.0
